scene,frame,zebra,traffic,stop_sign
70c3b2f2b1f3403083fd44d06cc5abe0,20,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,21,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,22,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,23,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,24,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,25,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,26,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,27,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,28,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,29,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,30,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,31,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,32,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,33,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,34,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,35,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,36,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,37,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,38,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,39,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,40,False,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,0,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,1,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,2,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,3,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,4,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,5,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,6,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,7,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,8,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,9,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,10,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,11,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,12,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,13,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,14,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,15,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,16,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,17,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,18,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,19,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,20,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,21,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,22,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,23,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,24,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,25,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,26,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,27,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,28,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,29,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,30,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,31,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,32,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,33,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,34,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,35,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,36,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,37,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,38,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,39,True,False,False
70e7d95ee1d1426fa84da44ddbf82d7a,40,True,False,False
717053dec2ef4baa913ba1e24c09edff,0,False,False,False
717053dec2ef4baa913ba1e24c09edff,1,False,False,False
717053dec2ef4baa913ba1e24c09edff,2,False,False,False
717053dec2ef4baa913ba1e24c09edff,3,False,False,False
717053dec2ef4baa913ba1e24c09edff,4,False,False,False
717053dec2ef4baa913ba1e24c09edff,5,False,False,False
717053dec2ef4baa913ba1e24c09edff,6,False,False,False
717053dec2ef4baa913ba1e24c09edff,7,False,False,False
717053dec2ef4baa913ba1e24c09edff,8,False,False,False
717053dec2ef4baa913ba1e24c09edff,9,True,False,False
717053dec2ef4baa913ba1e24c09edff,10,True,False,False
717053dec2ef4baa913ba1e24c09edff,11,True,False,False
717053dec2ef4baa913ba1e24c09edff,12,True,False,False
717053dec2ef4baa913ba1e24c09edff,13,True,False,False
717053dec2ef4baa913ba1e24c09edff,14,True,False,False
717053dec2ef4baa913ba1e24c09edff,15,True,False,False
717053dec2ef4baa913ba1e24c09edff,16,True,False,False
717053dec2ef4baa913ba1e24c09edff,17,True,False,False
717053dec2ef4baa913ba1e24c09edff,18,True,False,False
717053dec2ef4baa913ba1e24c09edff,19,True,False,False
717053dec2ef4baa913ba1e24c09edff,20,True,False,False
717053dec2ef4baa913ba1e24c09edff,21,True,False,False
717053dec2ef4baa913ba1e24c09edff,22,True,False,False
717053dec2ef4baa913ba1e24c09edff,23,True,False,False
717053dec2ef4baa913ba1e24c09edff,24,True,False,False
717053dec2ef4baa913ba1e24c09edff,25,True,False,False
717053dec2ef4baa913ba1e24c09edff,26,True,False,False
717053dec2ef4baa913ba1e24c09edff,27,True,False,False
717053dec2ef4baa913ba1e24c09edff,28,True,False,False
717053dec2ef4baa913ba1e24c09edff,29,True,False,False
717053dec2ef4baa913ba1e24c09edff,30,True,False,False
717053dec2ef4baa913ba1e24c09edff,31,True,False,False
717053dec2ef4baa913ba1e24c09edff,32,True,False,False
717053dec2ef4baa913ba1e24c09edff,33,True,False,False
717053dec2ef4baa913ba1e24c09edff,34,True,False,False
717053dec2ef4baa913ba1e24c09edff,35,True,False,False
717053dec2ef4baa913ba1e24c09edff,36,True,False,False
717053dec2ef4baa913ba1e24c09edff,37,True,False,False
717053dec2ef4baa913ba1e24c09edff,38,True,False,False
717053dec2ef4baa913ba1e24c09edff,39,True,False,False
7210f928860043b5a7e0d3dd4b3e80ff,0,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,1,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,2,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,3,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,4,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,5,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,6,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,7,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,8,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,9,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,10,True,False,False
7210f928860043b5a7e0d3dd4b3e80ff,11,True,False,False
7210f928860043b5a7e0d3dd4b3e80ff,12,True,False,False
7210f928860043b5a7e0d3dd4b3e80ff,13,True,False,True
7210f928860043b5a7e0d3dd4b3e80ff,14,True,False,True
7210f928860043b5a7e0d3dd4b3e80ff,15,True,False,True
7210f928860043b5a7e0d3dd4b3e80ff,16,True,False,False
7210f928860043b5a7e0d3dd4b3e80ff,17,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,18,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,19,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,20,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,21,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,22,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,23,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,24,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,25,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,26,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,27,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,28,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,29,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,30,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,31,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,32,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,33,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,34,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,35,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,36,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,37,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,38,False,False,False
7210f928860043b5a7e0d3dd4b3e80ff,39,False,False,False
724957e51f464a9aa64a16458443786d,0,True,False,False
724957e51f464a9aa64a16458443786d,1,True,False,False
724957e51f464a9aa64a16458443786d,2,True,False,False
724957e51f464a9aa64a16458443786d,3,True,False,False
724957e51f464a9aa64a16458443786d,4,True,False,False
724957e51f464a9aa64a16458443786d,5,True,False,False
724957e51f464a9aa64a16458443786d,6,True,False,False
724957e51f464a9aa64a16458443786d,7,True,False,False
724957e51f464a9aa64a16458443786d,8,True,True,False
724957e51f464a9aa64a16458443786d,9,True,True,False
724957e51f464a9aa64a16458443786d,10,True,True,False
724957e51f464a9aa64a16458443786d,11,True,True,False
724957e51f464a9aa64a16458443786d,12,True,True,False
724957e51f464a9aa64a16458443786d,13,True,True,False
724957e51f464a9aa64a16458443786d,14,True,True,False
724957e51f464a9aa64a16458443786d,15,True,True,False
724957e51f464a9aa64a16458443786d,16,True,True,False
724957e51f464a9aa64a16458443786d,17,True,True,False
724957e51f464a9aa64a16458443786d,18,True,True,False
724957e51f464a9aa64a16458443786d,19,True,True,False
724957e51f464a9aa64a16458443786d,20,True,True,False
724957e51f464a9aa64a16458443786d,21,True,True,False
724957e51f464a9aa64a16458443786d,22,True,True,False
724957e51f464a9aa64a16458443786d,23,True,True,False
724957e51f464a9aa64a16458443786d,24,True,True,False
724957e51f464a9aa64a16458443786d,25,True,True,False
724957e51f464a9aa64a16458443786d,26,True,True,False
724957e51f464a9aa64a16458443786d,27,True,True,False
724957e51f464a9aa64a16458443786d,28,True,True,False
724957e51f464a9aa64a16458443786d,29,True,True,False
724957e51f464a9aa64a16458443786d,30,True,True,False
724957e51f464a9aa64a16458443786d,31,True,True,False
724957e51f464a9aa64a16458443786d,32,True,True,False
724957e51f464a9aa64a16458443786d,33,True,True,False
724957e51f464a9aa64a16458443786d,34,True,True,False
724957e51f464a9aa64a16458443786d,35,True,True,False
724957e51f464a9aa64a16458443786d,36,True,True,False
724957e51f464a9aa64a16458443786d,37,True,True,False
724957e51f464a9aa64a16458443786d,38,True,True,False
724957e51f464a9aa64a16458443786d,39,True,True,False
727214583a2a478094d4f093d20c7060,0,True,False,False
727214583a2a478094d4f093d20c7060,1,True,False,False
727214583a2a478094d4f093d20c7060,2,True,False,False
727214583a2a478094d4f093d20c7060,3,True,False,False
727214583a2a478094d4f093d20c7060,4,True,False,False
727214583a2a478094d4f093d20c7060,5,True,False,False
727214583a2a478094d4f093d20c7060,6,True,False,False
727214583a2a478094d4f093d20c7060,7,False,False,False
727214583a2a478094d4f093d20c7060,8,False,False,False
727214583a2a478094d4f093d20c7060,9,False,False,False
727214583a2a478094d4f093d20c7060,10,False,False,False
727214583a2a478094d4f093d20c7060,11,False,False,False
727214583a2a478094d4f093d20c7060,12,False,False,False
727214583a2a478094d4f093d20c7060,13,False,False,False
727214583a2a478094d4f093d20c7060,14,False,False,False
727214583a2a478094d4f093d20c7060,15,False,False,False
727214583a2a478094d4f093d20c7060,16,False,False,False
727214583a2a478094d4f093d20c7060,17,False,False,False
727214583a2a478094d4f093d20c7060,18,False,False,False
727214583a2a478094d4f093d20c7060,19,False,False,False
727214583a2a478094d4f093d20c7060,20,False,False,False
727214583a2a478094d4f093d20c7060,21,False,False,False
727214583a2a478094d4f093d20c7060,22,False,False,False
727214583a2a478094d4f093d20c7060,23,False,False,False
727214583a2a478094d4f093d20c7060,24,False,False,False
727214583a2a478094d4f093d20c7060,25,False,False,False
727214583a2a478094d4f093d20c7060,26,False,False,False
727214583a2a478094d4f093d20c7060,27,False,False,False
727214583a2a478094d4f093d20c7060,28,False,False,False
727214583a2a478094d4f093d20c7060,29,False,False,False
727214583a2a478094d4f093d20c7060,30,False,False,False
727214583a2a478094d4f093d20c7060,31,False,False,False
727214583a2a478094d4f093d20c7060,32,False,False,False
727214583a2a478094d4f093d20c7060,33,False,False,False
727214583a2a478094d4f093d20c7060,34,False,False,False
727214583a2a478094d4f093d20c7060,35,False,False,False
727214583a2a478094d4f093d20c7060,36,False,False,False
727214583a2a478094d4f093d20c7060,37,False,False,False
727214583a2a478094d4f093d20c7060,38,False,False,False
727214583a2a478094d4f093d20c7060,39,False,False,False
7365495b74464629813b41eacdb711af,0,False,False,False
7365495b74464629813b41eacdb711af,1,False,False,False
7365495b74464629813b41eacdb711af,2,False,False,False
7365495b74464629813b41eacdb711af,3,False,False,False
7365495b74464629813b41eacdb711af,4,False,False,False
7365495b74464629813b41eacdb711af,5,False,False,False
7365495b74464629813b41eacdb711af,6,False,False,False
7365495b74464629813b41eacdb711af,7,False,False,False
7365495b74464629813b41eacdb711af,8,False,False,False
7365495b74464629813b41eacdb711af,9,False,False,False
7365495b74464629813b41eacdb711af,10,True,False,False
7365495b74464629813b41eacdb711af,11,True,False,False
7365495b74464629813b41eacdb711af,12,True,False,False
7365495b74464629813b41eacdb711af,13,True,False,False
7365495b74464629813b41eacdb711af,14,True,False,False
7365495b74464629813b41eacdb711af,15,True,False,False
7365495b74464629813b41eacdb711af,16,True,False,False
7365495b74464629813b41eacdb711af,17,False,False,False
7365495b74464629813b41eacdb711af,18,False,False,False
7365495b74464629813b41eacdb711af,19,False,False,False
7365495b74464629813b41eacdb711af,20,False,False,False
7365495b74464629813b41eacdb711af,21,False,False,False
7365495b74464629813b41eacdb711af,22,False,False,False
7365495b74464629813b41eacdb711af,23,False,False,False
7365495b74464629813b41eacdb711af,24,False,False,False
7365495b74464629813b41eacdb711af,25,False,False,False
7365495b74464629813b41eacdb711af,26,False,False,False
7365495b74464629813b41eacdb711af,27,False,False,False
7365495b74464629813b41eacdb711af,28,False,False,False
7365495b74464629813b41eacdb711af,29,False,False,False
7365495b74464629813b41eacdb711af,30,False,False,False
7365495b74464629813b41eacdb711af,31,False,False,False
7365495b74464629813b41eacdb711af,32,False,False,False
7365495b74464629813b41eacdb711af,33,False,False,False
7365495b74464629813b41eacdb711af,34,False,False,False
7365495b74464629813b41eacdb711af,35,False,False,False
7365495b74464629813b41eacdb711af,36,False,False,False
7365495b74464629813b41eacdb711af,37,False,False,False
7365495b74464629813b41eacdb711af,38,False,False,False
7365495b74464629813b41eacdb711af,39,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,0,False,False,True
73b16c26a0d24c7a841e4cbe5d0d7878,1,True,False,True
73b16c26a0d24c7a841e4cbe5d0d7878,2,True,False,True
73b16c26a0d24c7a841e4cbe5d0d7878,3,True,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,4,True,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,5,True,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,6,True,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,7,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,8,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,9,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,10,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,11,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,12,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,13,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,14,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,15,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,16,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,17,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,18,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,19,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,20,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,21,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,22,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,23,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,24,True,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,25,True,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,26,True,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,27,True,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,28,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,29,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,30,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,31,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,32,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,33,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,34,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,35,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,36,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,37,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,38,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,39,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,40,False,False,False
7540f31d12f1439db67a50be7726c70d,0,False,False,False
7540f31d12f1439db67a50be7726c70d,1,False,False,False
7540f31d12f1439db67a50be7726c70d,2,False,False,False
7540f31d12f1439db67a50be7726c70d,3,False,False,False
7540f31d12f1439db67a50be7726c70d,4,False,False,False
7540f31d12f1439db67a50be7726c70d,5,False,False,False
7540f31d12f1439db67a50be7726c70d,6,False,False,False
7540f31d12f1439db67a50be7726c70d,7,False,False,False
7540f31d12f1439db67a50be7726c70d,8,False,False,False
7540f31d12f1439db67a50be7726c70d,9,False,False,False
7540f31d12f1439db67a50be7726c70d,10,False,False,False
7540f31d12f1439db67a50be7726c70d,11,False,False,False
7540f31d12f1439db67a50be7726c70d,12,True,False,False
7540f31d12f1439db67a50be7726c70d,13,True,False,False
7540f31d12f1439db67a50be7726c70d,14,True,False,False
7540f31d12f1439db67a50be7726c70d,15,True,False,False
7540f31d12f1439db67a50be7726c70d,16,True,False,False
7540f31d12f1439db67a50be7726c70d,17,True,False,False
7540f31d12f1439db67a50be7726c70d,18,True,True,False
7540f31d12f1439db67a50be7726c70d,19,True,True,False
7540f31d12f1439db67a50be7726c70d,20,True,True,False
7540f31d12f1439db67a50be7726c70d,21,True,True,False
7540f31d12f1439db67a50be7726c70d,22,True,True,False
7540f31d12f1439db67a50be7726c70d,23,True,True,False
7540f31d12f1439db67a50be7726c70d,24,True,True,False
7540f31d12f1439db67a50be7726c70d,25,True,True,False
7540f31d12f1439db67a50be7726c70d,26,True,False,False
7540f31d12f1439db67a50be7726c70d,27,True,False,False
7540f31d12f1439db67a50be7726c70d,28,True,False,False
7540f31d12f1439db67a50be7726c70d,29,True,False,False
7540f31d12f1439db67a50be7726c70d,30,True,False,False
7540f31d12f1439db67a50be7726c70d,31,True,False,False
7540f31d12f1439db67a50be7726c70d,32,True,False,False
7540f31d12f1439db67a50be7726c70d,33,True,False,False
7540f31d12f1439db67a50be7726c70d,34,False,False,False
7540f31d12f1439db67a50be7726c70d,35,False,False,False
7540f31d12f1439db67a50be7726c70d,36,False,False,False
7540f31d12f1439db67a50be7726c70d,37,False,False,False
7540f31d12f1439db67a50be7726c70d,38,False,False,False
7540f31d12f1439db67a50be7726c70d,39,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,0,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,1,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,2,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,3,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,4,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,5,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,6,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,7,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,8,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,9,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,10,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,11,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,12,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,13,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,14,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,15,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,16,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,17,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,18,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,19,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,20,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,21,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,22,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,23,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,24,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,25,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,26,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,27,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,28,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,29,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,30,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,31,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,32,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,33,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,34,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,35,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,36,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,37,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,38,False,False,False
7599adab7f3944dc8ac1c88b4f3bb082,39,False,False,False
75ebb308bea04317adbc25554d5cd7f5,0,False,False,False
75ebb308bea04317adbc25554d5cd7f5,1,False,False,False
75ebb308bea04317adbc25554d5cd7f5,2,False,False,False
75ebb308bea04317adbc25554d5cd7f5,3,False,False,False
75ebb308bea04317adbc25554d5cd7f5,4,False,False,False
75ebb308bea04317adbc25554d5cd7f5,5,False,False,False
75ebb308bea04317adbc25554d5cd7f5,6,False,False,False
75ebb308bea04317adbc25554d5cd7f5,7,False,False,False
75ebb308bea04317adbc25554d5cd7f5,8,False,False,False
75ebb308bea04317adbc25554d5cd7f5,9,False,False,False
75ebb308bea04317adbc25554d5cd7f5,10,False,False,False
75ebb308bea04317adbc25554d5cd7f5,11,False,False,False
75ebb308bea04317adbc25554d5cd7f5,12,False,False,False
75ebb308bea04317adbc25554d5cd7f5,13,False,False,False
75ebb308bea04317adbc25554d5cd7f5,14,False,False,False
75ebb308bea04317adbc25554d5cd7f5,15,False,False,False
75ebb308bea04317adbc25554d5cd7f5,16,False,False,False
75ebb308bea04317adbc25554d5cd7f5,17,False,False,False
75ebb308bea04317adbc25554d5cd7f5,18,False,False,False
75ebb308bea04317adbc25554d5cd7f5,19,False,False,False
75ebb308bea04317adbc25554d5cd7f5,20,False,False,False
75ebb308bea04317adbc25554d5cd7f5,21,False,False,False
75ebb308bea04317adbc25554d5cd7f5,22,False,False,False
75ebb308bea04317adbc25554d5cd7f5,23,False,False,False
75ebb308bea04317adbc25554d5cd7f5,24,False,False,False
75ebb308bea04317adbc25554d5cd7f5,25,False,False,False
75ebb308bea04317adbc25554d5cd7f5,26,True,False,False
75ebb308bea04317adbc25554d5cd7f5,27,True,False,False
75ebb308bea04317adbc25554d5cd7f5,28,True,False,False
75ebb308bea04317adbc25554d5cd7f5,29,True,False,False
75ebb308bea04317adbc25554d5cd7f5,30,True,False,False
75ebb308bea04317adbc25554d5cd7f5,31,True,False,False
75ebb308bea04317adbc25554d5cd7f5,32,True,False,False
75ebb308bea04317adbc25554d5cd7f5,33,True,False,False
75ebb308bea04317adbc25554d5cd7f5,34,True,False,False
75ebb308bea04317adbc25554d5cd7f5,35,False,False,False
75ebb308bea04317adbc25554d5cd7f5,36,False,False,False
75ebb308bea04317adbc25554d5cd7f5,37,False,False,False
75ebb308bea04317adbc25554d5cd7f5,38,False,False,False
75ebb308bea04317adbc25554d5cd7f5,39,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,0,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,1,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,2,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,3,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,4,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,5,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,6,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,7,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,8,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,9,True,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,10,True,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,11,True,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,12,True,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,13,True,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,14,True,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,15,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,16,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,17,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,18,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,19,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,20,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,21,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,22,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,23,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,24,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,25,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,26,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,27,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,28,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,29,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,30,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,31,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,32,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,33,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,34,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,35,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,36,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,37,False,False,False
762e6aac0d6f4c1b9b0286ab4b2da654,38,False,False,False
76b36918bd4c487581a4196ffd1b1434,0,True,False,False
76b36918bd4c487581a4196ffd1b1434,1,True,False,False
76b36918bd4c487581a4196ffd1b1434,2,True,False,False
76b36918bd4c487581a4196ffd1b1434,3,True,False,False
76b36918bd4c487581a4196ffd1b1434,4,True,False,False
76b36918bd4c487581a4196ffd1b1434,5,True,False,False
